offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,real_label
604,96,$,20,zm,sp000,dn0000,1,False,25,
604,96,"4,301",67,dn0000,zm,sp000,5,False,25,
604,96,por,62,sp000,dn0000,nc0s000,3,False,25,
604,96,persona,77,nc0s000,sp000,pr000000,7,False,25,
604,96,(,85,pr000000,nc0s000,vaif000,1,False,25,
604,96,hab,86,vaif000,pr000000,dn0000,3,False,25,
604,96,doble,90,dn0000,vaif000,word,5,False,25,
604,96,),95,word,dn0000,</p>,1,False,25,
605,23,¡,0,faa,<p>,np00000,1,False,7,
605,23,CDMX,1,np00000,faa,sp000,4,True,7,
605,23,a,6,sp000,np00000,np00000,1,False,7,
605,23,Phuket,8,np00000,sp000,zm,6,False,7,
605,23,$,15,zm,np00000,dn0000,1,False,7,
605,23,"11,646",16,dn0000,zm,fat,6,False,7,
605,23,!,22,fat,dn0000,</p>,1,False,7,
606,96,¡,0,faa,<p>,np00000,1,False,22,
606,96,CDMX,1,np00000,faa,sp000,4,True,22,
606,96,a,6,sp000,np00000,np00000,1,False,22,
606,96,Bogotá,8,np00000,sp000,rg,6,False,22,
606,96,+,15,rg,np00000,np00000,1,False,22,
606,96,Cartagena,17,np00000,rg,zm,9,False,22,
606,96,$,27,zm,np00000,dn0000,1,False,22,
606,96,"5,200",28,dn0000,zm,fat,5,False,22,
606,96,!,33,fat,dn0000,pp000000,1,False,22,
606,96,(,35,pp000000,fat,cc,1,False,22,
606,96,Y,36,cc,pp000000,sp000,1,True,22,
606,96,por,38,sp000,cc,rg,3,False,22,
606,96,sólo,42,rg,sp000,zm,4,False,22,
606,96,$,27,zm,rg,dn0000,1,False,22,
606,96,"3,213",48,dn0000,zm,aq0000,5,False,22,
606,96,adicionales,54,aq0000,dn0000,vmip000,11,False,22,
606,96,agrega,66,vmip000,aq0000,dn0000,6,False,22,
606,96,10,73,dn0000,vmip000,nc0p000,2,False,22,
606,96,noches,76,nc0p000,dn0000,sp000,6,False,22,
606,96,de,83,sp000,nc0p000,nc0s000,2,False,22,
606,96,hospedaje,86,nc0s000,sp000,word,9,False,22,
606,96,),95,word,nc0s000,</p>,1,False,22,
607,46,¡,0,faa,<p>,np00000,1,False,14,
607,46,CDMX,1,np00000,faa,sp000,4,True,14,
607,46,al,6,sp000,np00000,np00000,2,False,14,
607,46,Ártico,9,np00000,sp000,zm,6,False,14,
607,46,$,16,zm,np00000,dn0000,1,False,14,
607,46,"7,157",17,dn0000,zm,fat,5,False,14,
607,46,!,22,fat,dn0000,np00000,1,False,14,
607,46,(,24,np00000,fat,sp000,1,False,14,
607,46,Sin,25,sp000,np00000,nc0s000,3,False,14,
607,46,escala,29,nc0s000,sp000,sp000,6,False,14,
607,46,en,36,sp000,nc0s000,np00000,2,False,14,
607,46,EE.UU,39,np00000,sp000,fp,5,False,14,
607,46,.,41,fp,np00000,word,1,False,14,
607,46,),45,word,fp,</p>,1,False,14,
608,24,¡,0,faa,<p>,np00000,1,False,8,
608,24,GDL,1,np00000,faa,sp000,3,True,8,
608,24,a,5,sp000,np00000,np00000,1,False,8,
608,24,Seattle,7,np00000,sp000,fg,7,False,8,
608,24,–,15,fg,np00000,zm,1,False,8,
608,24,$,17,zm,fg,z0,1,False,8,
608,24,"4,740",18,z0,zm,fat,5,False,8,
608,24,!,23,fat,z0,</p>,1,False,8,
609,101,¡,0,faa,<p>,np00000,1,False,27,
609,101,GDL,1,np00000,faa,sp000,3,True,27,
609,101,a,5,sp000,np00000,np00000,1,False,27,
609,101,París,7,np00000,sp000,fc,5,False,27,
609,101,",",12,fc,np00000,np00000,1,False,27,
609,101,Francia,14,np00000,fc,fg,7,False,27,
609,101,–,22,fg,np00000,zm,1,False,27,
609,101,$,24,zm,fg,z0,1,False,27,
609,101,"13,598",25,z0,zm,fat,6,False,27,
609,101,!,31,fat,z0,np00000,1,False,27,
609,101,Opción,33,np00000,fat,sp000,6,False,27,
609,101,de,40,sp000,np00000,nc0s000,2,False,27,
609,101,hotel,43,nc0s000,sp000,dn0000,5,False,27,
609,101,6,49,dn0000,nc0s000,nc0p000,1,False,27,
609,101,días,51,nc0p000,dn0000,cc,4,False,27,
609,101,y,56,cc,nc0p000,dn0000,1,False,27,
609,101,5,28,dn0000,cc,nc0p000,1,False,27,
609,101,noches,60,nc0p000,dn0000,sp000,6,False,27,
609,101,por,67,sp000,nc0p000,zm,3,False,27,
609,101,$,24,zm,sp000,dn0000,1,False,27,
609,101,"3,439",72,dn0000,zm,sp000,5,False,27,
609,101,por,67,sp000,dn0000,nc0s000,3,False,27,
609,101,persona,82,nc0s000,sp000,pr000000,7,False,27,
609,101,(,90,pr000000,nc0s000,vaif000,1,False,27,
609,101,hab,91,vaif000,pr000000,dn0000,3,False,27,
609,101,doble,95,dn0000,vaif000,word,5,False,27,
609,101,),100,word,dn0000,</p>,1,False,27,
610,82,¡,0,faa,<p>,np00000,1,False,20,
610,82,GDL,1,np00000,faa,sp000,3,True,20,
610,82,a,5,sp000,np00000,np00000,1,False,20,
610,82,Mérida,7,np00000,sp000,zm,6,False,20,
610,82,$,14,zm,np00000,dn0000,1,False,20,
610,82,"1,071",15,dn0000,zm,fat,5,False,20,
610,82,!,20,fat,dn0000,pp000000,1,False,20,
610,82,(,22,pp000000,fat,cc,1,False,20,
610,82,Y,23,cc,pp000000,sp000,1,True,20,
610,82,por,25,sp000,cc,rg,3,False,20,
610,82,sólo,29,rg,sp000,zm,4,False,20,
610,82,$,14,zm,rg,dn0000,1,False,20,
610,82,"2,671",35,dn0000,zm,aq0000,5,False,20,
610,82,adicionales,41,aq0000,dn0000,vmip000,11,False,20,
610,82,agrega,53,vmip000,aq0000,dn0000,6,False,20,
610,82,9,60,dn0000,vmip000,nc0p000,1,False,20,
610,82,noches,62,nc0p000,dn0000,sp000,6,False,20,
610,82,de,69,sp000,nc0p000,nc0s000,2,False,20,
610,82,hospedaje,72,nc0s000,sp000,word,9,False,20,
610,82,),81,word,nc0s000,</p>,1,False,20,
611,80,¡,0,faa,<p>,np00000,1,False,21,
611,80,GDL,1,np00000,faa,sp000,3,True,21,
611,80,a,5,sp000,np00000,da0000,1,False,21,
611,80,La,7,da0000,sp000,np00000,2,False,21,
611,80,Paz,10,np00000,da0000,zm,3,False,21,
611,80,$,14,zm,np00000,dn0000,1,False,21,
611,80,863,15,dn0000,zm,fat,3,False,21,
611,80,!,18,fat,dn0000,pp000000,1,False,21,
611,80,(,20,pp000000,fat,cc,1,False,21,
611,80,Y,21,cc,pp000000,sp000,1,True,21,
611,80,por,23,sp000,cc,rg,3,False,21,
611,80,sólo,27,rg,sp000,zm,4,False,21,
611,80,$,14,zm,rg,dn0000,1,False,21,
611,80,"1,410",33,dn0000,zm,aq0000,5,False,21,
611,80,adicionales,39,aq0000,dn0000,vmip000,11,False,21,
611,80,agrega,51,vmip000,aq0000,dn0000,6,False,21,
611,80,3,17,dn0000,vmip000,nc0p000,1,False,21,
611,80,noches,60,nc0p000,dn0000,sp000,6,False,21,
611,80,de,67,sp000,nc0p000,nc0s000,2,False,21,
611,80,hospedaje,70,nc0s000,sp000,word,9,False,21,
611,80,),79,word,nc0s000,</p>,1,False,21,
612,78,¡,0,faa,<p>,np00000,1,False,21,
612,78,CDMX,1,np00000,faa,cc,4,True,21,
612,78,y,6,cc,np00000,np00000,1,False,21,
612,78,GDL,8,np00000,cc,sp000,3,True,21,
612,78,a,12,sp000,np00000,np00000,1,False,21,
612,78,Osaka,14,np00000,sp000,fg,5,False,21,
612,78,–,20,fg,np00000,zm,1,False,21,
612,78,$,22,zm,fg,z0,1,False,21,
612,78,"14,591",23,z0,zm,fat,6,False,21,
612,78,!,29,fat,z0,np00000,1,False,21,
612,78,Opción,31,np00000,fat,sp000,6,False,21,
612,78,de,38,sp000,np00000,nc0s000,2,False,21,
612,78,hostal,41,nc0s000,sp000,z0,6,False,21,
612,78,11,48,z0,nc0s000,nc0p000,2,False,21,
612,78,días,51,nc0p000,z0,cc,4,False,21,
612,78,y,6,cc,nc0p000,dn0000,1,False,21,
612,78,10,58,dn0000,cc,nc0p000,2,False,21,
612,78,noches,61,nc0p000,dn0000,sp000,6,False,21,
612,78,por,68,sp000,nc0p000,zm,3,False,21,
612,78,$,22,zm,sp000,dn0000,1,False,21,
612,78,"5,790",73,dn0000,zm,</p>,5,False,21,
613,114,¡,0,faa,<p>,i,1,False,32,
613,114,PUE,1,i,faa,fc,3,True,32,
613,114,",",4,fc,i,np00000,1,False,32,
613,114,León,6,np00000,fc,fc,4,False,32,
613,114,",",4,fc,np00000,np00000,1,False,32,
613,114,CDMX,12,np00000,fc,fc,4,True,32,
613,114,",",4,fc,np00000,np00000,1,False,32,
613,114,MTY,18,np00000,fc,cc,3,True,32,
613,114,y,22,cc,np00000,np00000,1,False,32,
613,114,Juárez,24,np00000,cc,sp000,6,False,32,
613,114,a,31,sp000,np00000,np00000,1,False,32,
613,114,Cancún,33,np00000,sp000,zm,6,False,32,
613,114,$,40,zm,np00000,dn0000,1,False,32,
613,114,873,41,dn0000,zm,fat,3,False,32,
613,114,!,44,fat,dn0000,np00000,1,False,32,
613,114,Opción,46,np00000,fat,sp000,6,False,32,
613,114,de,53,sp000,np00000,nc0s000,2,False,32,
613,114,hotel,56,nc0s000,sp000,dn0000,5,False,32,
613,114,5,62,dn0000,nc0s000,nc0p000,1,False,32,
613,114,días,64,nc0p000,dn0000,cc,4,False,32,
613,114,y,22,cc,nc0p000,z0,1,False,32,
613,114,4,71,z0,cc,nc0p000,1,False,32,
613,114,noches,73,nc0p000,z0,sp000,6,False,32,
613,114,por,80,sp000,nc0p000,zm,3,False,32,
613,114,$,40,zm,sp000,dn0000,1,False,32,
613,114,"1,650",85,dn0000,zm,sp000,5,False,32,
613,114,por,80,sp000,dn0000,nc0s000,3,False,32,
613,114,persona,95,nc0s000,sp000,pr000000,7,False,32,
613,114,(,103,pr000000,nc0s000,vaif000,1,False,32,
613,114,hab,104,vaif000,pr000000,dn0000,3,False,32,
613,114,doble,108,dn0000,vaif000,word,5,False,32,
613,114,),113,word,dn0000,</p>,1,False,32,
614,18,¡,0,faa,<p>,np00000,1,False,7,
614,18,CUN,1,np00000,faa,sp000,3,True,7,
614,18,a,5,sp000,np00000,np00000,1,False,7,
614,18,NYC,7,np00000,sp000,zm,3,True,7,
614,18,$,11,zm,np00000,z0,1,False,7,
614,18,"3,422",12,z0,zm,fat,5,False,7,
614,18,!,17,fat,z0,</p>,1,False,7,
615,78,¡,0,faa,<p>,np00000,1,False,23,
615,78,CDMX,1,np00000,faa,fc,4,True,23,
615,78,",",5,fc,np00000,np00000,1,False,23,
615,78,CUN,7,np00000,fc,cc,3,True,23,
615,78,y,11,cc,np00000,np00000,1,False,23,
615,78,GDL,13,np00000,cc,sp000,3,True,23,
615,78,a,17,sp000,np00000,np00000,1,False,23,
615,78,NYC,19,np00000,sp000,fg,3,True,23,
615,78,–,23,fg,np00000,zm,1,False,23,
615,78,$,25,zm,fg,z0,1,False,23,
615,78,"4,648",26,z0,zm,fat,5,False,23,
615,78,!,31,fat,z0,np00000,1,False,23,
615,78,Opción,33,np00000,fat,sp000,6,False,23,
615,78,de,40,sp000,np00000,nc0s000,2,False,23,
615,78,hostal,43,nc0s000,sp000,z0,6,False,23,
615,78,7,50,z0,nc0s000,nc0p000,1,False,23,
615,78,días,52,nc0p000,z0,cc,4,False,23,
615,78,y,11,cc,nc0p000,z0,1,False,23,
615,78,6,28,z0,cc,nc0p000,1,False,23,
615,78,noches,61,nc0p000,z0,sp000,6,False,23,
615,78,por,68,sp000,nc0p000,zm,3,False,23,
615,78,$,25,zm,sp000,dn0000,1,False,23,
615,78,"8,901",73,dn0000,zm,</p>,5,False,23,
616,118,¡,0,faa,<p>,np00000,1,False,30,
616,118,CDMX,1,np00000,faa,sp000,4,True,30,
616,118,a,6,sp000,np00000,np00000,1,False,30,
616,118,Santiago,8,np00000,sp000,fc,8,False,30,
616,118,",",16,fc,np00000,np00000,1,False,30,
616,118,Chile,18,np00000,fc,fg,5,False,30,
616,118,–,24,fg,np00000,zm,1,False,30,
616,118,$,26,zm,fg,dn0000,1,False,30,
616,118,"10,838",27,dn0000,zm,fat,6,False,30,
616,118,!,33,fat,dn0000,np00000,1,False,30,
616,118,Opción,35,np00000,fat,sp000,6,False,30,
616,118,de,42,sp000,np00000,nc0s000,2,False,30,
616,118,hotel,45,nc0s000,sp000,dn0000,5,False,30,
616,118,8,30,dn0000,nc0s000,nc0p000,1,False,30,
616,118,días,53,nc0p000,dn0000,cc,4,False,30,
616,118,y,58,cc,nc0p000,w,1,False,30,
616,118,7,60,w,cc,nc0p000,1,False,30,
616,118,noches,62,nc0p000,w,sp000,6,False,30,
616,118,por,69,sp000,nc0p000,zm,3,False,30,
616,118,$,26,zm,sp000,dn0000,1,False,30,
616,118,"4,220",74,dn0000,zm,sp000,5,False,30,
616,118,por,69,sp000,dn0000,nc0s000,3,False,30,
616,118,persona,84,nc0s000,sp000,sp000,7,False,30,
616,118,con,92,sp000,nc0s000,nc0p000,3,False,30,
616,118,desayunos,96,nc0p000,sp000,np00000,9,False,30,
616,118,(,106,np00000,nc0p000,np00000,1,False,30,
616,118,hab,107,np00000,np00000,aq0000,3,False,30,
616,118,doble,111,aq0000,np00000,nc0s000,5,False,30,
616,118,),116,nc0s000,aq0000,fp,1,False,30,
616,118,.,117,fp,nc0s000,</p>,1,False,30,
617,122,¡,0,faa,<p>,np00000,1,False,30,
617,122,CDMX,1,np00000,faa,sp000,4,True,30,
617,122,a,6,sp000,np00000,np00000,1,False,30,
617,122,Bogotá,8,np00000,sp000,fc,6,False,30,
617,122,",",14,fc,np00000,np00000,1,False,30,
617,122,Colombia,16,np00000,fc,fg,8,False,30,
617,122,–,25,fg,np00000,zm,1,False,30,
617,122,$,27,zm,fg,dn0000,1,False,30,
617,122,"3,879",28,dn0000,zm,fat,5,False,30,
617,122,!,33,fat,dn0000,np00000,1,False,30,
617,122,Opción,35,np00000,fat,sp000,6,False,30,
617,122,de,42,sp000,np00000,nc0s000,2,False,30,
617,122,hotel,45,nc0s000,sp000,dn0000,5,False,30,
617,122,7,31,dn0000,nc0s000,nc0p000,1,False,30,
617,122,días,53,nc0p000,dn0000,cc,4,False,30,
617,122,y,58,cc,nc0p000,z0,1,False,30,
617,122,6,60,z0,cc,nc0p000,1,False,30,
617,122,noches,62,nc0p000,z0,sp000,6,False,30,
617,122,por,69,sp000,nc0p000,zm,3,False,30,
617,122,$,27,zm,sp000,dn0000,1,False,30,
617,122,"1,474",74,dn0000,zm,sp000,5,False,30,
617,122,con,80,sp000,dn0000,nc0p000,3,False,30,
617,122,desayunos,84,nc0p000,sp000,fp,9,False,30,
617,122,.,93,fp,nc0p000,np00000,1,False,30,
617,122,Hostal,95,np00000,fp,sp000,6,False,30,
617,122,por,69,sp000,np00000,zm,3,False,30,
617,122,$,27,zm,sp000,dn0000,1,False,30,
617,122,862,107,dn0000,zm,sp000,3,False,30,
617,122,por,69,sp000,dn0000,nc0s000,3,False,30,
617,122,persona,115,nc0s000,sp000,</p>,7,False,30,
618,105,¡,0,faa,<p>,np00000,1,False,28,
618,105,CDMX,1,np00000,faa,sp000,4,True,28,
618,105,a,6,sp000,np00000,np00000,1,False,28,
618,105,Bogotá,8,np00000,sp000,cc,6,False,28,
618,105,+,15,cc,np00000,np00000,1,False,28,
618,105,Medellín,17,np00000,cc,fg,8,False,28,
618,105,–,26,fg,np00000,zm,1,False,28,
618,105,$,28,zm,fg,dn0000,1,False,28,
618,105,"5,231",29,dn0000,zm,fat,5,False,28,
618,105,!,34,fat,dn0000,np00000,1,False,28,
618,105,Opción,36,np00000,fat,sp000,6,False,28,
618,105,de,19,sp000,np00000,nc0s000,2,False,28,
618,105,hotel,46,nc0s000,sp000,fc,5,False,28,
618,105,",",30,fc,nc0s000,z0,1,False,28,
618,105,7,53,z0,fc,nc0p000,1,False,28,
618,105,días,55,nc0p000,z0,cc,4,False,28,
618,105,y,60,cc,nc0p000,z0,1,False,28,
618,105,6,62,z0,cc,nc0p000,1,False,28,
618,105,noches,64,nc0p000,z0,sp000,6,False,28,
618,105,por,71,sp000,nc0p000,zm,3,False,28,
618,105,$,28,zm,sp000,dn0000,1,False,28,
618,105,"1,710",76,dn0000,zm,sp000,5,False,28,
618,105,por,71,sp000,dn0000,nc0s000,3,False,28,
618,105,persona,86,nc0s000,sp000,pr000000,7,False,28,
618,105,(,94,pr000000,nc0s000,vaif000,1,False,28,
618,105,hab,95,vaif000,pr000000,dn0000,3,False,28,
618,105,doble,99,dn0000,vaif000,word,5,False,28,
618,105,),104,word,dn0000,</p>,1,False,28,
619,108,¡,0,faa,<p>,pp000000,1,False,28,
619,108,LA,1,pp000000,faa,sp000,2,True,28,
619,108,a,4,sp000,pp000000,np00000,1,False,28,
619,108,Barcelona,6,np00000,sp000,fg,9,False,28,
619,108,–,16,fg,np00000,zm,1,False,28,
619,108,$,18,zm,fg,dn0000,1,False,28,
619,108,"7,783",19,dn0000,zm,fat,5,False,28,
619,108,!,24,fat,dn0000,np00000,1,False,28,
619,108,Opción,26,np00000,fat,sp000,6,False,28,
619,108,de,33,sp000,np00000,nc0s000,2,False,28,
619,108,hostal,36,nc0s000,sp000,nc0s000,6,False,28,
619,108,hab,43,nc0s000,nc0s000,aq0000,3,False,28,
619,108,privada,47,aq0000,nc0s000,fc,7,False,28,
619,108,",",20,fc,aq0000,dn0000,1,False,28,
619,108,7,19,dn0000,fc,nc0p000,1,False,28,
619,108,días,58,nc0p000,dn0000,cc,4,False,28,
619,108,y,63,cc,nc0p000,z0,1,False,28,
619,108,6,65,z0,cc,nc0p000,1,False,28,
619,108,noches,67,nc0p000,z0,sp000,6,False,28,
619,108,por,74,sp000,nc0p000,zm,3,False,28,
619,108,$,18,zm,sp000,dn0000,1,False,28,
619,108,"3,564",79,dn0000,zm,sp000,5,False,28,
619,108,por,74,sp000,dn0000,nc0s000,3,False,28,
619,108,persona,89,nc0s000,sp000,pr000000,7,False,28,
619,108,(,97,pr000000,nc0s000,vaif000,1,False,28,
619,108,hab,43,vaif000,pr000000,dn0000,3,False,28,
619,108,doble,102,dn0000,vaif000,word,5,False,28,
619,108,),107,word,dn0000,</p>,1,False,28,
620,112,¡,0,faa,<p>,np00000,1,False,29,
620,112,CDMX,1,np00000,faa,cc,4,True,29,
620,112,y,6,cc,np00000,np00000,1,False,29,
620,112,GDL,8,np00000,cc,sp000,3,True,29,
620,112,a,12,sp000,np00000,np00000,1,False,29,
620,112,Bangkok,14,np00000,sp000,fc,7,False,29,
620,112,",",21,fc,np00000,np00000,1,False,29,
620,112,Tailandia,23,np00000,fc,fg,9,False,29,
620,112,–,33,fg,np00000,zm,1,False,29,
620,112,$,35,zm,fg,dn0000,1,False,29,
620,112,"12,888",36,dn0000,zm,fat,6,False,29,
620,112,!,42,fat,dn0000,np00000,1,False,29,
620,112,Opción,44,np00000,fat,sp000,6,False,29,
620,112,de,51,sp000,np00000,nc0s000,2,False,29,
620,112,hotel,54,nc0s000,sp000,dn0000,5,False,29,
620,112,7,60,dn0000,nc0s000,nc0p000,1,False,29,
620,112,días,62,nc0p000,dn0000,cc,4,False,29,
620,112,y,6,cc,nc0p000,z0,1,False,29,
620,112,6,69,z0,cc,nc0p000,1,False,29,
620,112,noches,71,nc0p000,z0,sp000,6,False,29,
620,112,por,78,sp000,nc0p000,zm,3,False,29,
620,112,$,35,zm,sp000,dn0000,1,False,29,
620,112,"1,959",83,dn0000,zm,sp000,5,False,29,
620,112,por,78,sp000,dn0000,nc0s000,3,False,29,
620,112,persona,93,nc0s000,sp000,pr000000,7,False,29,
620,112,(,101,pr000000,nc0s000,vaif000,1,False,29,
620,112,hab,102,vaif000,pr000000,dn0000,3,False,29,
620,112,doble,106,dn0000,vaif000,word,5,False,29,
620,112,),111,word,dn0000,</p>,1,False,29,
621,100,¡,0,faa,<p>,np00000,1,False,26,
621,100,CDMX,1,np00000,faa,sp000,4,True,26,
