offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,real_label
804,142,noches,101,nc0p000,z0,sp000,6,False,41,
804,142,por,108,sp000,nc0p000,zm,3,False,41,
804,142,$,66,zm,sp000,dn0000,1,False,41,
804,142,"3,035",113,dn0000,zm,sp000,5,False,41,
804,142,por,108,sp000,dn0000,nc0s000,3,False,41,
804,142,persona,123,nc0s000,sp000,pr000000,7,False,41,
804,142,(,131,pr000000,nc0s000,vaif000,1,False,41,
804,142,hab,132,vaif000,pr000000,dn0000,3,False,41,
804,142,doble,136,dn0000,vaif000,word,5,False,41,
804,142,),141,word,dn0000,</p>,1,False,41,
805,134,¡,0,faa,<p>,np00000,1,False,38,
805,134,CDMX,1,np00000,faa,fc,4,True,38,
805,134,",",5,fc,np00000,np00000,1,False,38,
805,134,GDL,7,np00000,fc,fc,3,True,38,
805,134,",",5,fc,np00000,np00000,1,False,38,
805,134,MTY,12,np00000,fc,fc,3,True,38,
805,134,",",5,fc,np00000,np00000,1,False,38,
805,134,CUN,17,np00000,fc,fc,3,True,38,
805,134,",",5,fc,np00000,np00000,1,False,38,
805,134,Silao,22,np00000,fc,cc,5,False,38,
805,134,y,28,cc,np00000,rg,1,False,38,
805,134,más,30,rg,cc,sp000,3,False,38,
805,134,a,25,sp000,rg,np00000,1,False,38,
805,134,Roma,36,np00000,sp000,fg,4,False,38,
805,134,–,41,fg,np00000,zm,1,False,38,
805,134,$,43,zm,fg,z0,1,False,38,
805,134,"11,994",44,z0,zm,fat,6,False,38,
805,134,!,50,fat,z0,np00000,1,False,38,
805,134,Opción,52,np00000,fat,sp000,6,False,38,
805,134,de,59,sp000,np00000,nc0s000,2,False,38,
805,134,hotel,62,nc0s000,sp000,dn0000,5,False,38,
805,134,3,68,dn0000,nc0s000,nc0p000,1,False,38,
805,134,estrellas,70,nc0p000,dn0000,fc,9,False,38,
805,134,",",5,fc,nc0p000,dn0000,1,False,38,
805,134,10,81,dn0000,fc,nc0p000,2,False,38,
805,134,días,84,nc0p000,dn0000,cc,4,False,38,
805,134,y,28,cc,nc0p000,w,1,False,38,
805,134,9,47,w,cc,nc0p000,1,False,38,
805,134,noches,93,nc0p000,w,sp000,6,False,38,
805,134,por,100,sp000,nc0p000,zm,3,False,38,
805,134,$,43,zm,sp000,dn0000,1,False,38,
805,134,"4,964",105,dn0000,zm,sp000,5,False,38,
805,134,por,100,sp000,dn0000,nc0s000,3,False,38,
805,134,persona,115,nc0s000,sp000,pr000000,7,False,38,
805,134,(,123,pr000000,nc0s000,vaif000,1,False,38,
805,134,hab,124,vaif000,pr000000,dn0000,3,False,38,
805,134,doble,128,dn0000,vaif000,word,5,False,38,
805,134,),133,word,dn0000,</p>,1,False,38,
806,107,¡,0,faa,<p>,np00000,1,False,29,
806,107,CDMX,1,np00000,faa,sp000,4,True,29,
806,107,a,6,sp000,np00000,da0000,1,False,29,
806,107,Las,8,da0000,sp000,np00000,3,False,29,
806,107,Vegas,12,np00000,da0000,fg,5,False,29,
806,107,–,18,fg,np00000,zm,1,False,29,
806,107,$,20,zm,fg,dn0000,1,False,29,
806,107,"2,591",21,dn0000,zm,fat,5,False,29,
806,107,!,26,fat,dn0000,np00000,1,False,29,
806,107,Opción,28,np00000,fat,sp000,6,False,29,
806,107,de,35,sp000,np00000,nc0s000,2,False,29,
806,107,hotel,38,nc0s000,sp000,np00000,5,False,29,
806,107,Hard,44,np00000,nc0s000,np00000,4,False,29,
806,107,Rock,49,np00000,np00000,fc,4,False,29,
806,107,",",22,fc,np00000,z0,1,False,29,
806,107,4,55,z0,fc,nc0p000,1,False,29,
806,107,días,57,nc0p000,z0,cc,4,False,29,
806,107,y,62,cc,nc0p000,z0,1,False,29,
806,107,3,64,z0,cc,nc0p000,1,False,29,
806,107,noches,66,nc0p000,z0,sp000,6,False,29,
806,107,por,73,sp000,nc0p000,zm,3,False,29,
806,107,$,20,zm,sp000,dn0000,1,False,29,
806,107,"3,422",78,dn0000,zm,sp000,5,False,29,
806,107,por,73,sp000,dn0000,nc0s000,3,False,29,
806,107,persona,88,nc0s000,sp000,pr000000,7,False,29,
806,107,(,96,pr000000,nc0s000,vaif000,1,False,29,
806,107,hab,97,vaif000,pr000000,dn0000,3,False,29,
806,107,doble,101,dn0000,vaif000,word,5,False,29,
806,107,),106,word,dn0000,</p>,1,False,29,
807,43,¡,0,faa,<p>,nc0s000,1,False,11,
807,43,Año,1,nc0s000,faa,aq0000,3,False,11,
807,43,Nuevo,5,aq0000,nc0s000,sp000,5,False,11,
807,43,en,11,sp000,aq0000,np00000,2,False,11,
807,43,España,14,np00000,sp000,fat,6,False,11,
807,43,!,20,fat,np00000,np00000,1,False,11,
807,43,CDMX,22,np00000,fat,sp000,4,True,11,
807,43,a,17,sp000,np00000,np00000,1,False,11,
807,43,Madrid,29,np00000,sp000,zm,6,False,11,
807,43,$,36,zm,np00000,dn0000,1,False,11,
807,43,"11,372",37,dn0000,zm,</p>,6,False,11,
808,46,¡,0,faa,<p>,np00000,1,False,12,
808,46,Tijuana,1,np00000,faa,sp000,7,False,12,
808,46,a,5,sp000,np00000,np00000,1,False,12,
808,46,Beijing,11,np00000,sp000,cc,7,False,12,
808,46,+,19,cc,np00000,np00000,1,False,12,
808,46,Tokio,21,np00000,cc,zm,5,False,12,
808,46,$,27,zm,np00000,z0,1,False,12,
808,46,"13,690",28,z0,zm,fat,6,False,12,
808,46,!,34,fat,z0,faa,1,False,12,
808,46,¡,36,faa,fat,aq0000,1,False,12,
808,46,Directos,37,aq0000,faa,fat,8,False,12,
808,46,!,34,fat,aq0000,</p>,1,False,12,
809,132,¡,0,faa,<p>,np00000,1,False,34,
809,132,GDL,1,np00000,faa,fc,3,True,34,
809,132,",",4,fc,np00000,np00000,1,False,34,
809,132,Silao,6,np00000,fc,fc,5,False,34,
809,132,",",4,fc,np00000,np00000,1,False,34,
809,132,MTY,13,np00000,fc,cc,3,True,34,
809,132,y,17,cc,np00000,np00000,1,False,34,
809,132,Querétaro,19,np00000,cc,sp000,9,False,34,
809,132,a,9,sp000,np00000,da0000,1,False,34,
809,132,La,31,da0000,sp000,np00000,2,False,34,
809,132,Habana,34,np00000,da0000,fg,6,False,34,
809,132,–,41,fg,np00000,zm,1,False,34,
809,132,$,43,zm,fg,z0,1,False,34,
809,132,"4,674",44,z0,zm,fat,5,False,34,
809,132,!,49,fat,z0,np00000,1,False,34,
809,132,Opción,51,np00000,fat,sp000,6,False,34,
809,132,de,58,sp000,np00000,nc0s000,2,False,34,
809,132,hotel,61,nc0s000,sp000,di0000,5,False,34,
809,132,todo,67,di0000,nc0s000,aq0000,4,False,34,
809,132,incluido,72,aq0000,di0000,z0,8,False,34,
809,132,4,44,z0,aq0000,nc0p000,1,False,34,
809,132,días,83,nc0p000,z0,fc,4,False,34,
809,132,",",4,fc,nc0p000,rg,1,False,34,
809,132,3,89,rg,fc,nc0p000,1,False,34,
809,132,noches,91,nc0p000,rg,sp000,6,False,34,
809,132,por,98,sp000,nc0p000,zm,3,False,34,
809,132,$,43,zm,sp000,dn0000,1,False,34,
809,132,"1,793",103,dn0000,zm,sp000,5,False,34,
809,132,por,98,sp000,dn0000,nc0s000,3,False,34,
809,132,persona,113,nc0s000,sp000,pr000000,7,False,34,
809,132,(,121,pr000000,nc0s000,vaif000,1,False,34,
809,132,hab,122,vaif000,pr000000,dn0000,3,False,34,
809,132,doble,126,dn0000,vaif000,word,5,False,34,
809,132,),131,word,dn0000,</p>,1,False,34,
810,22,¡,0,faa,<p>,np00000,1,False,7,
810,22,CUN,1,np00000,faa,sp000,3,True,7,
810,22,a,5,sp000,np00000,np00000,1,False,7,
810,22,Jamaica,7,np00000,sp000,zm,7,False,7,
810,22,$,15,zm,np00000,dn0000,1,False,7,
810,22,"8,177",16,dn0000,zm,fat,5,False,7,
810,22,!,21,fat,dn0000,</p>,1,False,7,
811,152,¡,0,faa,<p>,np00000,1,False,43,
811,152,CDMX,1,np00000,faa,fc,4,True,43,
811,152,",",5,fc,np00000,np00000,1,False,43,
811,152,GDL,7,np00000,fc,fc,3,True,43,
811,152,",",5,fc,np00000,np00000,1,False,43,
811,152,Silao,12,np00000,fc,fc,5,False,43,
811,152,",",5,fc,np00000,np00000,1,False,43,
811,152,CUN,19,np00000,fc,fc,3,True,43,
811,152,",",5,fc,np00000,np00000,1,False,43,
811,152,MTY,24,np00000,fc,fc,3,True,43,
811,152,",",5,fc,np00000,vmn0000,1,False,43,
811,152,VER,29,vmn0000,fc,fc,3,True,43,
811,152,",",5,fc,vmn0000,np00000,1,False,43,
811,152,TAB,34,np00000,fc,fc,3,True,43,
811,152,",",5,fc,np00000,pp000000,1,False,43,
811,152,MER,39,pp000000,fc,sp000,3,True,43,
811,152,a,15,sp000,pp000000,np00000,1,False,43,
811,152,Bogotá,45,np00000,sp000,fg,6,False,43,
811,152,–,52,fg,np00000,zm,1,False,43,
811,152,$,54,zm,fg,dn0000,1,False,43,
811,152,"2,726",55,dn0000,zm,fat,5,False,43,
811,152,!,60,fat,dn0000,np00000,1,False,43,
811,152,Opción,62,np00000,fat,nc0s000,6,False,43,
811,152,hotel,69,nc0s000,np00000,dn0000,5,False,43,
811,152,3,75,dn0000,nc0s000,nc0p000,1,False,43,
811,152,estrellas,77,nc0p000,dn0000,fc,9,False,43,
811,152,",",5,fc,nc0p000,dn0000,1,False,43,
811,152,5,88,dn0000,fc,nc0p000,1,False,43,
811,152,días,90,nc0p000,dn0000,cc,4,False,43,
811,152,y,95,cc,nc0p000,z0,1,False,43,
811,152,4,97,z0,cc,nc0p000,1,False,43,
811,152,noches,99,nc0p000,z0,sp000,6,False,43,
811,152,por,106,sp000,nc0p000,zm,3,False,43,
811,152,$,54,zm,sp000,dn0000,1,False,43,
811,152,880,111,dn0000,zm,sp000,3,False,43,
811,152,por,106,sp000,dn0000,nc0s000,3,False,43,
811,152,persona,119,nc0s000,sp000,sp000,7,False,43,
811,152,con,127,sp000,nc0s000,nc0p000,3,False,43,
811,152,desayunos,131,nc0p000,sp000,np00000,9,False,43,
811,152,(,141,np00000,nc0p000,np00000,1,False,43,
811,152,hab,142,np00000,np00000,aq0000,3,False,43,
811,152,doble,146,aq0000,np00000,word,5,False,43,
811,152,),151,word,aq0000,</p>,1,False,43,
812,120,¡,0,faa,<p>,np00000,1,False,30,
812,120,CDMX,1,np00000,faa,sp000,4,True,30,
812,120,a,6,sp000,np00000,np00000,1,False,30,
812,120,Tuxtla,8,np00000,sp000,np00000,6,False,30,
812,120,Gutiérrez,15,np00000,np00000,fc,9,False,30,
812,120,",",24,fc,np00000,np00000,1,False,30,
812,120,Chiapas,26,np00000,fc,fg,7,False,30,
812,120,–,34,fg,np00000,zm,1,False,30,
812,120,$,36,zm,fg,z0,1,False,30,
812,120,"1,1146",37,z0,zm,fat,6,False,30,
812,120,!,43,fat,z0,np00000,1,False,30,
812,120,Opción,45,np00000,fat,sp000,6,False,30,
812,120,de,52,sp000,np00000,nc0s000,2,False,30,
812,120,hotel,55,nc0s000,sp000,dn0000,5,False,30,
812,120,3,61,dn0000,nc0s000,nc0p000,1,False,30,
812,120,estrellas,63,nc0p000,dn0000,fc,9,False,30,
812,120,",",24,fc,nc0p000,dn0000,1,False,30,
812,120,6,42,dn0000,fc,nc0p000,1,False,30,
812,120,días,76,nc0p000,dn0000,cc,4,False,30,
812,120,y,81,cc,nc0p000,dn0000,1,False,30,
812,120,5,83,dn0000,cc,nc0p000,1,False,30,
812,120,noches,85,nc0p000,dn0000,sp000,6,False,30,
812,120,por,92,sp000,nc0p000,zm,3,False,30,
812,120,$,36,zm,sp000,dn0000,1,False,30,
812,120,"1,125",97,dn0000,zm,zm,5,False,30,
812,120,pesos,103,zm,dn0000,aq0000,5,False,30,
812,120,(,109,aq0000,zm,nc0s000,1,False,30,
812,120,hab,110,nc0s000,aq0000,aq0000,3,False,30,
812,120,doble,114,aq0000,nc0s000,word,5,False,30,
812,120,),119,word,aq0000,</p>,1,False,30,
813,31,¡,0,faa,<p>,np00000,1,False,10,
813,31,CDMX,1,np00000,faa,sp000,4,True,10,
813,31,a,6,sp000,np00000,np00000,1,False,10,
813,31,Dallas,8,np00000,sp000,fc,6,False,10,
813,31,",",14,fc,np00000,np00000,1,False,10,
813,31,Texas,16,np00000,fc,fg,5,False,10,
813,31,–,22,fg,np00000,zm,1,False,10,
813,31,$,24,zm,fg,dn0000,1,False,10,
813,31,"3,290",25,dn0000,zm,fat,5,False,10,
813,31,!,30,fat,dn0000,</p>,1,False,10,
814,33,¡,0,faa,<p>,np00000,1,False,10,
814,33,CDMX,1,np00000,faa,sp000,4,True,10,
814,33,a,6,sp000,np00000,np00000,1,False,10,
814,33,Calgary,8,np00000,sp000,fc,7,False,10,
814,33,",",15,fc,np00000,np00000,1,False,10,
814,33,Canadá,17,np00000,fc,fg,6,False,10,
814,33,–,24,fg,np00000,zm,1,False,10,
814,33,$,26,zm,fg,dn0000,1,False,10,
814,33,"5,088",27,dn0000,zm,fat,5,False,10,
814,33,!,32,fat,dn0000,</p>,1,False,10,
815,105,¡,0,faa,<p>,np00000,1,False,27,
815,105,Asia,1,np00000,faa,aq0000,4,False,27,
815,105,total,6,aq0000,np00000,zm,5,False,27,
815,105,$,12,zm,aq0000,dn0000,1,False,27,
815,105,"28,945",13,dn0000,zm,fat,6,False,27,
815,105,!,19,fat,dn0000,faa,1,False,27,
815,105,¡,21,faa,fat,nc0s000,1,False,27,
815,105,Año,22,nc0s000,faa,aq0000,3,False,27,
815,105,nuevo,26,aq0000,nc0s000,sp000,5,False,27,
815,105,en,32,sp000,aq0000,np00000,2,False,27,
815,105,Japón,35,np00000,sp000,fc,5,False,27,
815,105,",",15,fc,np00000,np00000,1,False,27,
815,105,Corea,42,np00000,fc,fc,5,False,27,
815,105,",",15,fc,np00000,np00000,1,False,27,
815,105,China,49,np00000,fc,cc,5,False,27,
815,105,y,55,cc,np00000,np00000,1,False,27,
815,105,Tailandia,57,np00000,cc,fat,9,False,27,
815,105,!,19,fat,np00000,z0,1,False,27,
815,105,(,68,z0,fat,vmip000,1,False,27,
815,105,Incluye,69,vmip000,z0,nc0p000,7,False,27,
815,105,vuelos,77,nc0p000,vmip000,cc,6,False,27,
815,105,y,55,cc,nc0p000,z0,1,False,27,
815,105,22,86,z0,cc,nc0p000,2,False,27,
815,105,noches,89,nc0p000,z0,sp000,6,False,27,
815,105,de,96,sp000,nc0p000,nc0s000,2,False,27,
815,105,hotel,99,nc0s000,sp000,word,5,False,27,
815,105,),104,word,nc0s000,</p>,1,False,27,
816,113,¡,0,faa,<p>,di0000,1,False,29,
816,113,Todo,1,di0000,faa,np00000,4,False,29,
816,113,México,6,np00000,di0000,sp000,6,False,29,
816,113,a,13,sp000,np00000,np00000,1,False,29,
816,113,París,15,np00000,sp000,fg,5,False,29,
816,113,–,21,fg,np00000,zm,1,False,29,
816,113,$,23,zm,fg,z0,1,False,29,
816,113,"13,247",24,z0,zm,fat,6,False,29,
816,113,!,30,fat,z0,np00000,1,False,29,
816,113,Opción,32,np00000,fat,sp000,6,False,29,
816,113,de,39,sp000,np00000,nc0s000,2,False,29,
816,113,hotel,42,nc0s000,sp000,dn0000,5,False,29,
816,113,3,25,dn0000,nc0s000,nc0p000,1,False,29,
816,113,estrellas,50,nc0p000,dn0000,fc,9,False,29,
816,113,",",26,fc,nc0p000,dn0000,1,False,29,
816,113,7,29,dn0000,fc,nc0p000,1,False,29,
816,113,días,63,nc0p000,dn0000,cc,4,False,29,
816,113,y,68,cc,nc0p000,z0,1,False,29,
816,113,6,70,z0,cc,nc0p000,1,False,29,
816,113,noches,72,nc0p000,z0,sp000,6,False,29,
816,113,por,79,sp000,nc0p000,zm,3,False,29,
816,113,$,23,zm,sp000,dn0000,1,False,29,
816,113,"3,865",84,dn0000,zm,sp000,5,False,29,
816,113,por,79,sp000,dn0000,nc0s000,3,False,29,
816,113,persona,94,nc0s000,sp000,pr000000,7,False,29,
816,113,(,102,pr000000,nc0s000,vaif000,1,False,29,
816,113,hab,103,vaif000,pr000000,dn0000,3,False,29,
816,113,doble,107,dn0000,vaif000,word,5,False,29,
816,113,),112,word,dn0000,</p>,1,False,29,
817,129,¡,0,faa,<p>,di0000,1,False,33,
817,129,Todo,1,di0000,faa,np00000,4,False,33,
817,129,México,6,np00000,di0000,sp000,6,False,33,
817,129,a,13,sp000,np00000,np00000,1,False,33,
817,129,Madrid,15,np00000,sp000,cc,6,False,33,
817,129,+,22,cc,np00000,np00000,1,False,33,
817,129,Roma,24,np00000,cc,fg,4,False,33,
817,129,–,29,fg,np00000,zm,1,False,33,
817,129,$,31,zm,fg,z0,1,False,33,
817,129,"13,812",32,z0,zm,fat,6,False,33,
817,129,!,38,fat,z0,np00000,1,False,33,
817,129,Opción,40,np00000,fat,sp000,6,False,33,
817,129,de,47,sp000,np00000,nc0s000,2,False,33,
817,129,hotel,50,nc0s000,sp000,dn0000,5,False,33,
817,129,3,33,dn0000,nc0s000,nc0p000,1,False,33,
817,129,estrellas,58,nc0p000,dn0000,fc,9,False,33,
817,129,",",34,fc,nc0p000,dn0000,1,False,33,
817,129,6,69,dn0000,fc,nc0p000,1,False,33,
817,129,días,71,nc0p000,dn0000,cc,4,False,33,
817,129,y,76,cc,nc0p000,z0,1,False,33,
817,129,5,78,z0,cc,nc0p000,1,False,33,
817,129,noches,80,nc0p000,z0,sp000,6,False,33,
817,129,en,87,sp000,nc0p000,np00000,2,False,33,
817,129,Roma,24,np00000,sp000,sp000,4,False,33,
817,129,por,95,sp000,np00000,zm,3,False,33,
817,129,$,31,zm,sp000,dn0000,1,False,33,
817,129,"2,059",100,dn0000,zm,sp000,5,False,33,
817,129,por,95,sp000,dn0000,nc0s000,3,False,33,
817,129,persona,110,nc0s000,sp000,pr000000,7,False,33,
817,129,(,118,pr000000,nc0s000,vaif000,1,False,33,
817,129,hab,119,vaif000,pr000000,dn0000,3,False,33,
817,129,doble,123,dn0000,vaif000,word,5,False,33,
817,129,),128,word,dn0000,</p>,1,False,33,
818,116,¡,0,faa,<p>,di0000,1,False,29,
818,116,Todo,1,di0000,faa,np00000,4,False,29,
818,116,México,6,np00000,di0000,sp000,6,False,29,
818,116,a,13,sp000,np00000,np00000,1,False,29,
818,116,Guatemala,15,np00000,sp000,fg,9,False,29,
818,116,–,25,fg,np00000,zm,1,False,29,
818,116,$,27,zm,fg,dn0000,1,False,29,
818,116,"3,184",28,dn0000,zm,fat,5,False,29,
818,116,!,33,fat,dn0000,np00000,1,False,29,
818,116,Opción,35,np00000,fat,sp000,6,False,29,
818,116,de,42,sp000,np00000,nc0s000,2,False,29,
818,116,hotel,45,nc0s000,sp000,dn0000,5,False,29,
818,116,3,28,dn0000,nc0s000,nc0p000,1,False,29,
818,116,estrellas,53,nc0p000,dn0000,fc,9,False,29,
818,116,",",29,fc,nc0p000,dn0000,1,False,29,
818,116,8,31,dn0000,fc,nc0p000,1,False,29,
818,116,días,66,nc0p000,dn0000,cc,4,False,29,
818,116,y,71,cc,nc0p000,w,1,False,29,
818,116,7,73,w,cc,nc0p000,1,False,29,
818,116,noches,75,nc0p000,w,sp000,6,False,29,
818,116,por,82,sp000,nc0p000,zm,3,False,29,
818,116,$,27,zm,sp000,dn0000,1,False,29,
818,116,"2,148",87,dn0000,zm,sp000,5,False,29,
818,116,por,82,sp000,dn0000,nc0s000,3,False,29,
818,116,persona,97,nc0s000,sp000,pr000000,7,False,29,
818,116,(,105,pr000000,nc0s000,vaif000,1,False,29,
818,116,hab,106,vaif000,pr000000,dn0000,3,False,29,
818,116,doble,110,dn0000,vaif000,word,5,False,29,
818,116,),115,word,dn0000,</p>,1,False,29,
819,37,¡,0,faa,<p>,np00000,1,False,14,
819,37,GDL,1,np00000,faa,cc,3,True,14,
819,37,y,5,cc,np00000,np00000,1,False,14,
819,37,CDMX,7,np00000,cc,sp000,4,True,14,
819,37,a,12,sp000,np00000,np00000,1,False,14,
819,37,L,3,np00000,sp000,fp,1,True,14,
819,37,.,15,fp,np00000,np00000,1,False,14,
819,37,A,16,np00000,fp,fp,1,True,14,
819,37,.,15,fp,np00000,rg,1,False,14,
819,37,+,19,rg,fp,np00000,1,False,14,
819,37,Islandia,21,np00000,rg,zm,8,False,14,
819,37,$,30,zm,np00000,dn0000,1,False,14,
819,37,"7,090",31,dn0000,zm,fat,5,False,14,
819,37,!,36,fat,dn0000,</p>,1,False,14,
820,94,¡,0,faa,<p>,np00000,1,False,24,
820,94,GDL,1,np00000,faa,sp000,3,True,24,
820,94,a,5,sp000,np00000,np00000,1,False,24,
820,94,San,7,np00000,sp000,np00000,3,False,24,
820,94,Francisco,11,np00000,np00000,fg,9,False,24,
820,94,–,21,fg,np00000,zm,1,False,24,
820,94,$,23,zm,fg,z0,1,False,24,
820,94,"3,694",24,z0,zm,fat,5,False,24,
820,94,!,29,fat,z0,np00000,1,False,24,
820,94,Opción,31,np00000,fat,sp000,6,False,24,
820,94,de,38,sp000,np00000,nc0s000,2,False,24,
820,94,hotel,41,nc0s000,sp000,dn0000,5,False,24,
820,94,3,24,dn0000,nc0s000,nc0p000,1,False,24,
820,94,estrellas,49,nc0p000,dn0000,fc,9,False,24,
820,94,",",25,fc,nc0p000,z0,1,False,24,
820,94,4,28,z0,fc,nc0p000,1,False,24,
820,94,días,62,nc0p000,z0,cc,4,False,24,
820,94,y,67,cc,nc0p000,z0,1,False,24,
820,94,3,24,z0,cc,nc0p000,1,False,24,
820,94,noches,71,nc0p000,z0,sp000,6,False,24,
820,94,por,78,sp000,nc0p000,zm,3,False,24,
820,94,$,23,zm,sp000,dn0000,1,False,24,
820,94,"2,315",83,dn0000,zm,zm,5,False,24,
820,94,pesos,89,zm,dn0000,</p>,5,False,24,
821,92,¡,0,faa,<p>,np00000,1,False,23,
821,92,CDMX,1,np00000,faa,sp000,4,True,23,
821,92,a,6,sp000,np00000,np00000,1,False,23,
821,92,Colombia,8,np00000,sp000,cc,8,False,23,
821,92,+,17,cc,np00000,np00000,1,False,23,
821,92,Perú,19,np00000,cc,zm,4,False,23,
821,92,$,24,zm,np00000,dn0000,1,False,23,
821,92,"7,146",25,dn0000,zm,fat,5,False,23,
821,92,!,30,fat,dn0000,pp000000,1,False,23,
821,92,(,32,pp000000,fat,cc,1,False,23,
