offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,real_label
1625,45,a,26,sp000,rg,np00000,1,False,14,
1625,45,Londres,28,np00000,sp000,fg,7,False,14,
1625,45,–,36,fg,np00000,zm,1,False,14,
1625,45,$,38,zm,fg,dn0000,1,False,14,
1625,45,"12,097",39,dn0000,zm,</p>,6,False,14,
1626,50,CDMX,0,np00000,<p>,cc,4,True,12,
1626,50,y,5,cc,np00000,z0,1,False,12,
1626,50,23,7,z0,cc,nc0p000,2,False,12,
1626,50,ciudades,10,nc0p000,z0,rg,8,False,12,
1626,50,más,19,rg,nc0p000,sp000,3,False,12,
1626,50,a,14,sp000,rg,np00000,1,False,12,
1626,50,Montreal,25,np00000,sp000,fc,8,False,12,
1626,50,",",33,fc,np00000,np00000,1,False,12,
1626,50,Canadá,35,np00000,fc,fg,6,False,12,
1626,50,–,42,fg,np00000,zm,1,False,12,
1626,50,$,44,zm,fg,dn0000,1,False,12,
1626,50,"5,700",45,dn0000,zm,</p>,5,False,12,
1627,21,GDL,0,np00000,<p>,sp000,3,True,7,
1627,21,a,4,sp000,np00000,da0000,1,False,7,
1627,21,La,6,da0000,sp000,np00000,2,False,7,
1627,21,Paz,9,np00000,da0000,fg,3,False,7,
1627,21,–,13,fg,np00000,zm,1,False,7,
1627,21,$,15,zm,fg,dn0000,1,False,7,
1627,21,"1,093",16,dn0000,zm,</p>,5,False,7,
1628,22,CDMX,0,vmis000,<p>,sp000,4,True,6,
1628,22,a,5,sp000,vmis000,np00000,1,False,6,
1628,22,Cancún,7,np00000,sp000,fg,6,False,6,
1628,22,–,14,fg,np00000,zm,1,False,6,
1628,22,$,16,zm,fg,dn0000,1,False,6,
1628,22,"1,692",17,dn0000,zm,</p>,5,False,6,
1629,27,CDMX,0,vmis000,<p>,sp000,4,True,7,
1629,27,a,5,sp000,vmis000,np00000,1,False,7,
1629,27,Santa,7,np00000,sp000,np00000,5,False,7,
1629,27,Marta,13,np00000,np00000,fg,5,False,7,
1629,27,–,19,fg,np00000,zm,1,False,7,
1629,27,$,21,zm,fg,dn0000,1,False,7,
1629,27,"3,544",22,dn0000,zm,</p>,5,False,7,
1630,31,CDMX,0,vmis000,<p>,sp000,4,True,8,
1630,31,a,5,sp000,vmis000,np00000,1,False,8,
1630,31,Isla,7,np00000,sp000,np00000,4,False,8,
1630,31,San,12,np00000,np00000,np00000,3,False,8,
1630,31,Andrés,16,np00000,np00000,fg,6,False,8,
1630,31,–,23,fg,np00000,zm,1,False,8,
1630,31,$,25,zm,fg,dn0000,1,False,8,
1630,31,"3,041",26,dn0000,zm,</p>,5,False,8,
1631,22,CDMX,0,vmis000,<p>,sp000,4,True,6,
1631,22,a,5,sp000,vmis000,np00000,1,False,6,
1631,22,Brasil,7,np00000,sp000,fg,6,False,6,
1631,22,–,14,fg,np00000,zm,1,False,6,
1631,22,$,16,zm,fg,dn0000,1,False,6,
1631,22,"6,535",17,dn0000,zm,</p>,5,False,6,
1632,25,CUN,0,np00000,<p>,sp000,3,True,6,
1632,25,a,4,sp000,np00000,np00000,1,False,6,
1632,25,Manchester,6,np00000,sp000,fg,10,False,6,
1632,25,–,17,fg,np00000,zm,1,False,6,
1632,25,$,19,zm,fg,dn0000,1,False,6,
1632,25,"8,771",20,dn0000,zm,</p>,5,False,6,
1633,33,CDMX,0,np00000,<p>,cc,4,True,9,
1633,33,y,5,cc,np00000,np00000,1,False,9,
1633,33,GDL,7,np00000,cc,sp000,3,True,9,
1633,33,a,11,sp000,np00000,da0000,1,False,9,
1633,33,Los,13,da0000,sp000,np00000,3,False,9,
1633,33,Angeles,17,np00000,da0000,fg,7,False,9,
1633,33,–,25,fg,np00000,zm,1,False,9,
1633,33,$,27,zm,fg,dn0000,1,False,9,
1633,33,"3,636",28,dn0000,zm,</p>,5,False,9,
1634,24,CDMX,0,vmis000,<p>,sp000,4,True,6,
1634,24,a,5,sp000,vmis000,np00000,1,False,6,
1634,24,Chetumal,7,np00000,sp000,fg,8,False,6,
1634,24,–,16,fg,np00000,zm,1,False,6,
1634,24,$,18,zm,fg,dn0000,1,False,6,
1634,24,"1,477",19,dn0000,zm,</p>,5,False,6,
1635,27,CDMX,0,vmis000,<p>,sp000,4,True,6,
1635,27,a,5,sp000,vmis000,np00000,1,False,6,
1635,27,Bucaramanga,7,np00000,sp000,fg,11,False,6,
1635,27,–,19,fg,np00000,zm,1,False,6,
1635,27,$,21,zm,fg,dn0000,1,False,6,
1635,27,"3,145",22,dn0000,zm,</p>,5,False,6,
1636,76,Mix,0,np00000,<p>,fd,3,False,22,
1636,76,:,3,fd,np00000,vmm0000,1,False,22,
1636,76,Vuelos,5,vmm0000,fd,rg,6,False,22,
1636,76,+,12,rg,vmm0000,z0,1,False,22,
1636,76,4,14,z0,rg,nc0p000,1,False,22,
1636,76,días,16,nc0p000,z0,fc,4,False,22,
1636,76,",",20,fc,nc0p000,rg,1,False,22,
1636,76,3,22,rg,fc,nc0p000,1,False,22,
1636,76,noches,24,nc0p000,rg,sp000,6,False,22,
1636,76,de,31,sp000,nc0p000,nc0s000,2,False,22,
1636,76,hotel,34,nc0s000,sp000,fp,5,False,22,
1636,76,.,39,fp,nc0s000,np00000,1,False,22,
1636,76,CDMX,41,np00000,fp,fc,4,True,22,
1636,76,",",20,fc,np00000,np00000,1,False,22,
1636,76,GDL,47,np00000,fc,cc,3,True,22,
1636,76,y,51,cc,np00000,np00000,1,False,22,
1636,76,MTY,53,np00000,cc,sp000,3,True,22,
1636,76,a,18,sp000,np00000,np00000,1,False,22,
1636,76,Huatulco,59,np00000,sp000,fg,8,False,22,
1636,76,–,68,fg,np00000,zm,1,False,22,
1636,76,$,70,zm,fg,dn0000,1,False,22,
1636,76,"3,787",71,dn0000,zm,</p>,5,False,22,
1637,31,LA,0,pp000000,<p>,sp000,2,True,8,
1637,31,a,3,sp000,pp000000,np00000,1,False,8,
1637,31,Estocolmo,5,np00000,sp000,fc,9,False,8,
1637,31,",",14,fc,np00000,np00000,1,False,8,
1637,31,Suecia,16,np00000,fc,fg,6,False,8,
1637,31,–,23,fg,np00000,zm,1,False,8,
1637,31,$,25,zm,fg,dn0000,1,False,8,
1637,31,"6,657",26,dn0000,zm,</p>,5,False,8,
1638,40,CDMX,0,np00000,<p>,cc,4,True,10,
1638,40,y,5,cc,np00000,z0,1,False,10,
1638,40,23,7,z0,cc,nc0p000,2,False,10,
1638,40,ciudades,10,nc0p000,z0,rg,8,False,10,
1638,40,más,19,rg,nc0p000,sp000,3,False,10,
1638,40,a,14,sp000,rg,np00000,1,False,10,
1638,40,París,25,np00000,sp000,fg,5,False,10,
1638,40,–,31,fg,np00000,zm,1,False,10,
1638,40,$,33,zm,fg,dn0000,1,False,10,
1638,40,"10,443",34,dn0000,zm,</p>,6,False,10,
1639,27,CDMX,0,vmis000,<p>,sp000,4,True,7,
1639,27,a,5,sp000,vmis000,np00000,1,False,7,
1639,27,Santa,7,np00000,sp000,np00000,5,False,7,
1639,27,Marta,13,np00000,np00000,fg,5,False,7,
1639,27,–,19,fg,np00000,zm,1,False,7,
1639,27,$,21,zm,fg,dn0000,1,False,7,
1639,27,"2,870",22,dn0000,zm,</p>,5,False,7,
1640,34,CDMX,0,vmis000,<p>,sp000,4,True,9,
1640,34,a,5,sp000,vmis000,np00000,1,False,9,
1640,34,Isla,7,np00000,sp000,sp000,4,False,9,
1640,34,de,12,sp000,np00000,np00000,2,False,9,
1640,34,San,15,np00000,sp000,np00000,3,False,9,
1640,34,Andrés,19,np00000,np00000,fg,6,False,9,
1640,34,–,26,fg,np00000,zm,1,False,9,
1640,34,$,28,zm,fg,dn0000,1,False,9,
1640,34,"3,036",29,dn0000,zm,</p>,5,False,9,
1641,27,CDMX,0,vmis000,<p>,sp000,4,True,8,
1641,27,a,5,sp000,vmis000,np00000,1,False,8,
1641,27,Cusco,7,np00000,sp000,fc,5,False,8,
1641,27,",",12,fc,np00000,np00000,1,False,8,
1641,27,Perú,14,np00000,fc,fg,4,False,8,
1641,27,–,19,fg,np00000,zm,1,False,8,
1641,27,$,21,zm,fg,dn0000,1,False,8,
1641,27,"5,378",22,dn0000,zm,</p>,5,False,8,
1642,26,San,0,np00000,<p>,np00000,3,False,7,
1642,26,Diego,4,np00000,np00000,sp000,5,False,7,
1642,26,a,1,sp000,np00000,np00000,1,False,7,
1642,26,China,12,np00000,sp000,fg,5,False,7,
1642,26,–,18,fg,np00000,zm,1,False,7,
1642,26,$,20,zm,fg,dn0000,1,False,7,
1642,26,"7,545",21,dn0000,zm,</p>,5,False,7,
1643,38,Mundial,0,np00000,<p>,fd,7,False,9,
1643,38,:,7,fd,np00000,da0000,1,False,9,
1643,38,Los,9,da0000,fd,np00000,3,False,9,
1643,38,Angeles,13,np00000,da0000,sp000,7,False,9,
1643,38,a,5,sp000,np00000,np00000,1,False,9,
1643,38,Moscú,23,np00000,sp000,fg,5,False,9,
1643,38,–,29,fg,np00000,zm,1,False,9,
1643,38,$,31,zm,fg,dn0000,1,False,9,
1643,38,"15,304",32,dn0000,zm,</p>,6,False,9,
1644,80,Mix,0,nc0s000,<p>,fd,3,False,23,
1644,80,:,3,fd,nc0s000,nc0s000,1,False,23,
1644,80,Vuelos,5,nc0s000,fd,cc,6,False,23,
1644,80,+,12,cc,nc0s000,z0,1,False,23,
1644,80,4,14,z0,cc,nc0p000,1,False,23,
1644,80,noches,16,nc0p000,z0,sp000,6,False,23,
1644,80,de,23,sp000,nc0p000,nc0s000,2,False,23,
1644,80,hotel,26,nc0s000,sp000,fp,5,False,23,
1644,80,.,31,fp,nc0s000,np00000,1,False,23,
1644,80,CDMX,33,np00000,fp,fc,4,True,23,
1644,80,",",37,fc,np00000,np00000,1,False,23,
1644,80,GDL,39,np00000,fc,cc,3,True,23,
1644,80,y,43,cc,np00000,np00000,1,False,23,
1644,80,MTY,45,np00000,cc,sp000,3,True,23,
1644,80,a,49,sp000,np00000,np00000,1,False,23,
1644,80,San,51,np00000,sp000,np00000,3,False,23,
1644,80,José,55,np00000,np00000,fc,4,False,23,
1644,80,",",37,fc,np00000,np00000,1,False,23,
1644,80,Costa,61,np00000,fc,np00000,5,False,23,
1644,80,Rica,67,np00000,np00000,fg,4,False,23,
1644,80,–,72,fg,np00000,zm,1,False,23,
1644,80,$,74,zm,fg,rg,1,False,23,
1644,80,"4,406",75,rg,zm,</p>,5,False,23,
1645,20,CDMX,0,vmis000,<p>,sp000,4,True,6,o
1645,20,a,5,sp000,vmis000,np00000,1,False,6,s
1645,20,Lima,7,np00000,sp000,fg,4,False,6,d
1645,20,–,12,fg,np00000,zm,1,False,6,n
1645,20,$,14,zm,fg,dn0000,1,False,6,n
