offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,real_label
5,73,Los,7,da0000,sp000,np00000,3,FALSE,19,d
5,73,Ángeles,11,np00000,da0000,zm,7,FALSE,19,d
5,73,$,19,zm,np00000,z0,1,FALSE,19,n
5,73,"3,055",20,z0,zm,fat,5,FALSE,19,p
5,73,!,25,fat,z0,np00000,1,FALSE,19,n
5,73,Directos,27,np00000,fat,f0,8,FALSE,19,n
5,73,(,36,f0,np00000,vmip000,1,FALSE,19,n
5,73,Agrega,37,vmip000,f0,rg,6,FALSE,19,n
5,73,3,20,rg,vmip000,nc0p000,1,FALSE,19,n
5,73,noches,46,nc0p000,rg,sp000,6,FALSE,19,n
5,73,de,53,sp000,nc0p000,nc0s000,2,FALSE,19,n
5,73,hotel,56,nc0s000,sp000,sp000,5,FALSE,19,n
5,73,por,62,sp000,nc0s000,zm,3,FALSE,19,n
5,73,$,19,zm,sp000,dn0000,1,FALSE,19,n
5,73,"3,350",67,dn0000,zm,word,5,FALSE,19,n
5,73,),72,word,dn0000,</p>,1,FALSE,19,n
6,89,¡,0,faa,<p>,np00000,1,FALSE,22,n
6,89,CDMX,1,np00000,faa,sp000,4,TRUE,22,o
6,89,a,6,sp000,np00000,np00000,1,FALSE,22,s
6,89,Vancouver,8,np00000,sp000,fc,9,FALSE,22,d
6,89,",",17,fc,np00000,np00000,1,FALSE,22,d
6,89,Canadá,19,np00000,fc,vsip000,6,FALSE,22,d
6,89,🇨🇦,26,vsip000,np00000,zm,2,FALSE,22,f
6,89,$,29,zm,vsip000,z0,1,FALSE,22,n
6,89,"4,859",30,z0,zm,fat,5,FALSE,22,p
6,89,!,35,fat,z0,np00000,1,FALSE,22,n
6,89,(,37,np00000,fat,sp000,1,FALSE,22,n
6,89,Por,38,sp000,np00000,nc0p000,3,FALSE,22,n
6,89,$,29,nc0p000,sp000,dn0000,1,FALSE,22,n
6,89,"1,711",43,dn0000,nc0p000,vmip000,5,FALSE,22,n
6,89,agrega,49,vmip000,dn0000,rg,6,FALSE,22,n
6,89,3,56,rg,vmip000,nc0p000,1,FALSE,22,n
6,89,noches,58,nc0p000,rg,sp000,6,FALSE,22,n
6,89,de,65,sp000,nc0p000,np00000,2,FALSE,22,n
6,89,Hostal,68,np00000,sp000,sp000,6,FALSE,22,n
6,89,con,75,sp000,np00000,np00000,3,FALSE,22,n
6,89,Desayunos,79,np00000,sp000,nc0s000,9,FALSE,22,n
6,89,),88,nc0s000,np00000,</p>,1,FALSE,22,n
7,21,¡,0,faa,<p>,np00000,1,FALSE,7,n
7,21,CDMX,1,np00000,faa,sp000,4,TRUE,7,o
7,21,a,6,sp000,np00000,np00000,1,FALSE,7,s
7,21,Hawái,8,np00000,sp000,zm,5,FALSE,7,d
7,21,$,14,zm,np00000,dn0000,1,FALSE,7,n
7,21,"8,140",15,dn0000,zm,fat,5,FALSE,7,p
7,21,!,20,fat,dn0000,</p>,1,FALSE,7,n
8,25,¡,0,faa,<p>,np00000,1,FALSE,8,n
8,25,CDMX,1,np00000,faa,sp000,4,TRUE,8,o
8,25,a,6,sp000,np00000,np00000,1,FALSE,8,s
8,25,Bogotá,8,np00000,sp000,dn0000,6,FALSE,8,d
8,25,🇨🇴,15,dn0000,np00000,zm,2,FALSE,8,f
8,25,$,18,zm,dn0000,z0,1,FALSE,8,n
8,25,"4,659",19,z0,zm,fat,5,FALSE,8,d
8,25,!,24,fat,z0,</p>,1,FALSE,8,n
9,31,¡,0,faa,<p>,np00000,1,FALSE,8,n
9,31,NYC,1,np00000,faa,sp000,3,TRUE,8,o
9,31,a,5,sp000,np00000,np00000,1,FALSE,8,s
9,31,Irlanda,7,np00000,sp000,zm,7,FALSE,8,d
9,31,$,15,zm,np00000,z0,1,FALSE,8,n
9,31,"4,354",16,z0,zm,fat,5,FALSE,8,p
9,31,!,21,fat,z0,np00000,1,FALSE,8,n
9,31,Directos,23,np00000,fat,</p>,8,FALSE,8,n
10,64,¡,0,faa,<p>,np00000,1,FALSE,18,n
10,64,CUN,1,np00000,faa,sp000,3,TRUE,18,o
10,64,a,5,sp000,np00000,np00000,1,FALSE,18,s
10,64,Puerto,7,np00000,sp000,np00000,6,FALSE,18,d
10,64,Rico,14,np00000,np00000,zm,4,FALSE,18,d
10,64,$,19,zm,np00000,dn0000,1,FALSE,18,n
10,64,"3,296",20,dn0000,zm,fat,5,FALSE,18,p
10,64,!,25,fat,dn0000,z0,1,FALSE,18,n
10,64,(,27,z0,fat,vmip000,1,FALSE,18,n
10,64,Agrega,28,vmip000,z0,rg,6,FALSE,18,n
10,64,3,20,rg,vmip000,nc0p000,1,FALSE,18,n
10,64,noches,37,nc0p000,rg,sp000,6,FALSE,18,n
10,64,de,44,sp000,nc0p000,nc0s000,2,FALSE,18,n
10,64,hotel,47,nc0s000,sp000,sp000,5,FALSE,18,n
10,64,por,53,sp000,nc0s000,zm,3,FALSE,18,n
10,64,$,19,zm,sp000,dn0000,1,FALSE,18,n
10,64,"2,778",58,dn0000,zm,word,5,FALSE,18,n
10,64,),63,word,dn0000,</p>,1,FALSE,18,n
11,74,¡,0,faa,<p>,np00000,1,FALSE,20,n
11,74,CDMX,1,np00000,faa,sp000,4,TRUE,20,o
11,74,a,6,sp000,np00000,np00000,1,FALSE,20,s
11,74,Phuket,8,np00000,sp000,fc,6,FALSE,20,d
11,74,",",14,fc,np00000,np00000,1,FALSE,20,d
11,74,Tailandia,16,np00000,fc,fg,9,FALSE,20,d
11,74,–,26,fg,np00000,zm,1,FALSE,20,n
11,74,$,28,zm,fg,z0,1,FALSE,20,n
11,74,"14,442",29,z0,zm,fat,6,FALSE,20,p
11,74,!,35,fat,z0,np00000,1,FALSE,20,n
11,74,(,37,np00000,fat,sp000,1,FALSE,20,n
11,74,Por,38,sp000,np00000,nc0p000,3,FALSE,20,n
11,74,$,28,nc0p000,sp000,z0,1,FALSE,20,n
11,74,"2,216",43,z0,nc0p000,vmip000,5,FALSE,20,n
11,74,agrega,49,vmip000,z0,dn0000,6,FALSE,20,n
11,74,5,56,dn0000,vmip000,nc0p000,1,FALSE,20,n
11,74,noches,58,nc0p000,dn0000,sp000,6,FALSE,20,n
11,74,de,65,sp000,nc0p000,nc0s000,2,FALSE,20,n
11,74,hotel,68,nc0s000,sp000,word,5,FALSE,20,n
11,74,),73,word,nc0s000,</p>,1,FALSE,20,n
12,34,¡,0,faa,<p>,np00000,1,FALSE,8,n
12,34,CUN,1,np00000,faa,sp000,3,TRUE,8,o
12,34,a,5,sp000,np00000,np00000,1,FALSE,8,s
12,34,Frankfurt,7,np00000,sp000,zm,9,FALSE,8,d
12,34,$,17,zm,np00000,z0,1,FALSE,8,n
12,34,"10,693",18,z0,zm,fat,6,FALSE,8,p
12,34,!,24,fat,z0,np00000,1,FALSE,8,n
12,34,Directos,26,np00000,fat,</p>,8,FALSE,8,n
13,81,¡,0,faa,<p>,np00000,1,FALSE,21,n
13,81,CDMX,1,np00000,faa,sp000,4,TRUE,21,o
13,81,a,6,sp000,np00000,np00000,1,FALSE,21,s
13,81,Buenos,8,np00000,sp000,np00000,6,FALSE,21,d
13,81,Aires,15,np00000,np00000,fc,5,FALSE,21,d
13,81,",",20,fc,np00000,np00000,1,FALSE,21,d
13,81,Argentina,22,np00000,fc,fg,9,FALSE,21,d
13,81,–,32,fg,np00000,zm,1,FALSE,21,n
13,81,$,34,zm,fg,z0,1,FALSE,21,n
13,81,"11,444",35,z0,zm,fat,6,FALSE,21,p
13,81,!,41,fat,z0,np00000,1,FALSE,21,n
13,81,(,43,np00000,fat,sp000,1,FALSE,21,n
13,81,Por,44,sp000,np00000,nc0p000,3,FALSE,21,n
13,81,$,34,nc0p000,sp000,z0,1,FALSE,21,n
13,81,"3,520",49,z0,nc0p000,vmip000,5,FALSE,21,n
13,81,agrega,55,vmip000,z0,dn0000,6,FALSE,21,n
13,81,10,62,dn0000,vmip000,nc0p000,2,FALSE,21,n
13,81,noches,65,nc0p000,dn0000,sp000,6,FALSE,21,n
13,81,de,72,sp000,nc0p000,nc0s000,2,FALSE,21,n
13,81,hotel,75,nc0s000,sp000,word,5,FALSE,21,n
13,81,),80,word,nc0s000,</p>,1,FALSE,21,n
14,89,¡,0,faa,<p>,di0000,1,FALSE,23,n
14,89,Todo,1,di0000,faa,np00000,4,FALSE,23,o
14,89,México,6,np00000,di0000,sp000,6,FALSE,23,o
14,89,a,13,sp000,np00000,np00000,1,FALSE,23,s
14,89,París,15,np00000,sp000,fc,5,FALSE,23,d
14,89,",",20,fc,np00000,vmip000,1,FALSE,23,n
14,89,regresa,22,vmip000,fc,sp000,7,FALSE,23,n
14,89,desde,30,sp000,vmip000,np00000,5,FALSE,23,n
14,89,Roma,36,np00000,sp000,fg,4,FALSE,23,n
14,89,–,41,fg,np00000,zm,1,FALSE,23,n
14,89,$,43,zm,fg,z0,1,FALSE,23,n
14,89,"12,440",44,z0,zm,fat,6,FALSE,23,p
14,89,!,50,fat,z0,np00000,1,FALSE,23,n
14,89,(,52,np00000,fat,sp000,1,FALSE,23,n
14,89,Por,53,sp000,np00000,nc0p000,3,FALSE,23,n
14,89,$,43,nc0p000,sp000,dn0000,1,FALSE,23,n
14,89,"4,407",58,dn0000,nc0p000,vmip000,5,FALSE,23,n
14,89,agrega,64,vmip000,dn0000,dn0000,6,FALSE,23,n
14,89,7,62,dn0000,vmip000,nc0p000,1,FALSE,23,n
14,89,noches,73,nc0p000,dn0000,sp000,6,FALSE,23,n
14,89,de,30,sp000,nc0p000,np00000,2,FALSE,23,n
14,89,Hotel,83,np00000,sp000,word,5,FALSE,23,n
14,89,),88,word,np00000,</p>,1,FALSE,23,n
15,82,¡,0,faa,<p>,pp000000,1,FALSE,22,n
15,82,LA,1,pp000000,faa,sp000,2,TRUE,22,o
15,82,a,4,sp000,pp000000,np00000,1,FALSE,22,s
15,82,Seúl,6,np00000,sp000,fc,4,FALSE,22,d
15,82,",",10,fc,np00000,vmip000,1,FALSE,22,n
15,82,regresa,12,vmip000,fc,sp000,7,FALSE,22,n
15,82,desde,20,sp000,vmip000,np00000,5,FALSE,22,n
15,82,Tokio,26,np00000,sp000,dn0000,5,FALSE,22,n
15,82,🇯🇵,32,dn0000,np00000,zm,2,FALSE,22,f
15,82,$,35,zm,dn0000,dn0000,1,FALSE,22,n
15,82,"8,607",36,dn0000,zm,fat,5,FALSE,22,n
15,82,!,41,fat,dn0000,np00000,1,FALSE,22,n
15,82,(,43,np00000,fat,sp000,1,FALSE,22,n
15,82,Por,44,sp000,np00000,nc0p000,3,FALSE,22,n
15,82,$,35,nc0p000,sp000,z0,1,FALSE,22,n
15,82,"3,147",49,z0,nc0p000,vmip000,5,FALSE,22,p
15,82,agrega,55,vmip000,z0,dn0000,6,FALSE,22,n
15,82,11,62,dn0000,vmip000,nc0p000,2,FALSE,22,n
15,82,noches,65,nc0p000,dn0000,sp000,6,FALSE,22,n
15,82,de,20,sp000,nc0p000,nc0s000,2,FALSE,22,n
15,82,hostal,75,nc0s000,sp000,word,6,FALSE,22,n
15,82,),81,word,nc0s000,</p>,1,FALSE,22,n
16,71,¡,0,faa,<p>,np00000,1,FALSE,21,n
16,71,CDMX,1,np00000,faa,fc,4,TRUE,21,o
16,71,",",5,fc,np00000,np00000,1,FALSE,21,o
16,71,MTY,7,np00000,fc,fc,3,TRUE,21,o
16,71,",",5,fc,np00000,np00000,1,FALSE,21,o
16,71,GDL,12,np00000,fc,cc,3,TRUE,21,o
16,71,y,16,cc,np00000,np00000,1,FALSE,21,o
16,71,Silao,18,np00000,cc,sp000,5,FALSE,21,o
16,71,a,21,sp000,np00000,np00000,1,FALSE,21,s
16,71,Belice,26,np00000,sp000,fat,6,FALSE,21,d
16,71,!,32,fat,np00000,z0,1,FALSE,21,n
16,71,(,34,z0,fat,vmip000,1,FALSE,21,n
16,71,Agrega,35,vmip000,z0,dn0000,6,FALSE,21,n
16,71,7,42,dn0000,vmip000,nc0p000,1,FALSE,21,n
16,71,noches,44,nc0p000,dn0000,sp000,6,FALSE,21,n
16,71,de,51,sp000,nc0p000,nc0s000,2,FALSE,21,n
16,71,hotel,54,nc0s000,sp000,sp000,5,FALSE,21,n
16,71,por,60,sp000,nc0s000,zm,3,FALSE,21,n
16,71,$,64,zm,sp000,dn0000,1,FALSE,21,n
16,71,"2,113",65,dn0000,zm,word,5,FALSE,21,n
16,71,),70,word,dn0000,</p>,1,FALSE,21,n
17,94,¡,0,faa,<p>,np00000,1,FALSE,22,n
17,94,CDMX,1,np00000,faa,sp000,4,TRUE,22,o
17,94,a,6,sp000,np00000,np00000,1,FALSE,22,s
17,94,Tailandia,8,np00000,sp000,zm,9,FALSE,22,o
17,94,$,18,zm,np00000,dn0000,1,FALSE,22,n
17,94,"10,268",19,dn0000,zm,fat,6,FALSE,22,p
17,94,!,25,fat,dn0000,sp000,1,FALSE,22,n
17,94,Sin,27,sp000,fat,nc0s000,3,FALSE,22,n
17,94,escala,31,nc0s000,sp000,sp000,6,FALSE,22,n
17,94,en,38,sp000,nc0s000,np00000,2,FALSE,22,n
17,94,EE.UU,41,np00000,sp000,f0,5,FALSE,22,n
17,94,(,47,f0,np00000,vmip000,1,FALSE,22,n
17,94,Agrega,48,vmip000,f0,dn0000,6,FALSE,22,n
17,94,10,19,dn0000,vmip000,nc0p000,2,FALSE,22,n
17,94,noches,58,nc0p000,dn0000,sp000,6,FALSE,22,n
17,94,de,65,sp000,nc0p000,nc0s000,2,FALSE,22,n
17,94,hotel,68,nc0s000,sp000,nc0s000,5,FALSE,22,n
17,94,boutique,74,nc0s000,nc0s000,sp000,8,FALSE,22,n
17,94,por,83,sp000,nc0s000,zm,3,FALSE,22,n
17,94,$,18,zm,sp000,dn0000,1,FALSE,22,n
17,94,"5,462",88,dn0000,zm,word,5,FALSE,22,n
17,94,),93,word,dn0000,</p>,1,FALSE,22,n
18,78,¡,0,faa,<p>,np00000,1,FALSE,20,n
18,78,CDMX,1,np00000,faa,sp000,4,TRUE,20,o
18,78,a,6,sp000,np00000,np00000,1,FALSE,20,s
18,78,Santiago,8,np00000,sp000,cc,8,FALSE,20,d
18,78,+,17,cc,np00000,np00000,1,FALSE,20,d
18,78,Buenos,19,np00000,cc,np00000,6,FALSE,20,d
18,78,Aires,26,np00000,np00000,zm,5,FALSE,20,d
18,78,$,32,zm,np00000,z0,1,FALSE,20,n
18,78,"11,943",33,z0,zm,fat,6,FALSE,20,p
18,78,!,39,fat,z0,z0,1,FALSE,20,n
18,78,(,41,z0,fat,vmip000,1,FALSE,20,n
18,78,Agrega,42,vmip000,z0,dn0000,6,FALSE,20,n
18,78,7,49,dn0000,vmip000,nc0p000,1,FALSE,20,n
18,78,noches,51,nc0p000,dn0000,sp000,6,FALSE,20,n
18,78,de,58,sp000,nc0p000,np00000,2,FALSE,20,n
18,78,Hotel,61,np00000,sp000,sp000,5,FALSE,20,n
18,78,por,67,sp000,np00000,zm,3,FALSE,20,n
18,78,$,32,zm,sp000,dn0000,1,FALSE,20,n
18,78,"2,722",72,dn0000,zm,word,5,FALSE,20,n
18,78,),77,word,dn0000,</p>,1,FALSE,20,n
19,84,¡,0,faa,<p>,np00000,1,FALSE,22,n
19,84,CDMX,1,np00000,faa,sp000,4,TRUE,22,o
19,84,a,6,sp000,np00000,np00000,1,FALSE,22,s
19,84,Rio,8,np00000,sp000,sp000,3,FALSE,22,d
19,84,de,12,sp000,np00000,np00000,2,FALSE,22,d
19,84,Janeiro,15,np00000,sp000,fg,7,FALSE,22,d
19,84,–,23,fg,np00000,zm,1,FALSE,22,n
19,84,$,25,zm,fg,dn0000,1,FALSE,22,n
19,84,"9,796",26,dn0000,zm,fat,5,FALSE,22,p
19,84,!,31,fat,dn0000,np00000,1,FALSE,22,n
19,84,(,33,np00000,fat,sp000,1,FALSE,22,n
19,84,Por,34,sp000,np00000,nc0p000,3,FALSE,22,n
19,84,$,25,nc0p000,sp000,dn0000,1,FALSE,22,n
19,84,"2,152",39,dn0000,nc0p000,vmip000,5,FALSE,22,n
19,84,agrega,45,vmip000,dn0000,dn0000,6,FALSE,22,n
19,84,6,30,dn0000,vmip000,nc0p000,1,FALSE,22,n
19,84,noches,54,nc0p000,dn0000,sp000,6,FALSE,22,n
19,84,de,12,sp000,nc0p000,nc0s000,2,FALSE,22,n
19,84,hotel,64,nc0s000,sp000,sp000,5,FALSE,22,n
19,84,con,70,sp000,nc0s000,nc0p000,3,FALSE,22,n
19,84,desayunos,74,nc0p000,sp000,nc0s000,9,FALSE,22,n
19,84,),83,nc0s000,nc0p000,</p>,1,FALSE,22,n
20,59,¡,0,faa,<p>,np00000,1,FALSE,17,n
20,59,CDMX,1,np00000,faa,sp000,4,TRUE,17,o
20,59,a,6,sp000,np00000,np00000,1,FALSE,17,s
20,59,Chile,8,np00000,sp000,zm,5,FALSE,17,d
20,59,$,14,zm,np00000,dn0000,1,FALSE,17,n
20,59,"8,938",15,dn0000,zm,fat,5,FALSE,17,p
20,59,!,20,fat,dn0000,z0,1,FALSE,17,n
20,59,(,22,z0,fat,vmip000,1,FALSE,17,n
20,59,Agrega,23,vmip000,z0,dn0000,6,FALSE,17,n
20,59,9,17,dn0000,vmip000,nc0p000,1,FALSE,17,n
20,59,noches,32,nc0p000,dn0000,sp000,6,FALSE,17,n
20,59,de,39,sp000,nc0p000,nc0s000,2,FALSE,17,n
20,59,hotel,42,nc0s000,sp000,sp000,5,FALSE,17,n
20,59,por,48,sp000,nc0s000,zm,3,FALSE,17,n
20,59,$,14,zm,sp000,dn0000,1,FALSE,17,n
20,59,"5,933",53,dn0000,zm,word,5,FALSE,17,n
20,59,),58,word,dn0000,</p>,1,FALSE,17,n
21,104,¡,0,faa,<p>,di0000,1,FALSE,25,n
21,104,Todo,1,di0000,faa,np00000,4,FALSE,25,o
21,104,México,6,np00000,di0000,sp000,6,FALSE,25,o
21,104,a,13,sp000,np00000,np00000,1,FALSE,25,s
21,104,París,15,np00000,sp000,zm,5,FALSE,25,d
21,104,$,21,zm,np00000,z0,1,FALSE,25,n
21,104,"12,281",22,z0,zm,fat,6,FALSE,25,p
21,104,!,28,fat,z0,aq0000,1,FALSE,25,n
21,104,Temporada,30,aq0000,fat,aq0000,9,FALSE,25,n
21,104,alta,40,aq0000,aq0000,cc,4,FALSE,25,n
21,104,y,45,cc,aq0000,sp000,1,FALSE,25,n
21,104,sin,47,sp000,cc,nc0s000,3,FALSE,25,n
21,104,escala,51,nc0s000,sp000,sp000,6,FALSE,25,n
21,104,en,58,sp000,nc0s000,np00000,2,FALSE,25,n
21,104,EE.UU,61,np00000,sp000,f0,5,FALSE,25,n
21,104,(,67,f0,np00000,vmip000,1,FALSE,25,n
21,104,Agrega,68,vmip000,f0,dn0000,6,FALSE,25,n
21,104,7,75,dn0000,vmip000,nc0p000,1,FALSE,25,n
21,104,noches,77,nc0p000,dn0000,sp000,6,FALSE,25,n
21,104,de,84,sp000,nc0p000,nc0s000,2,FALSE,25,n
21,104,hotel,87,nc0s000,sp000,sp000,5,FALSE,25,n
21,104,por,33,sp000,nc0s000,zm,3,FALSE,25,n
21,104,$,21,zm,sp000,dn0000,1,FALSE,25,n
21,104,"6,392",98,dn0000,zm,word,5,FALSE,25,n
21,104,),103,word,dn0000,</p>,1,FALSE,25,n
22,83,¡,0,faa,<p>,di0000,1,FALSE,19,n
22,83,Todo,1,di0000,faa,np00000,4,FALSE,19,o
22,83,México,6,np00000,di0000,sp000,6,FALSE,19,o
22,83,a,13,sp000,np00000,np00000,1,FALSE,19,s
22,83,Europa,15,np00000,sp000,cc,6,FALSE,19,d
22,83,+,22,cc,np00000,aq0000,1,FALSE,19,d
22,83,Medio,24,aq0000,cc,np00000,5,FALSE,19,d
22,83,Oriente,30,np00000,aq0000,zm,7,FALSE,19,d
22,83,$,38,zm,np00000,z0,1,FALSE,19,n
22,83,"16,140",39,z0,zm,fat,6,FALSE,19,p
22,83,!,45,fat,z0,np00000,1,FALSE,19,n
22,83,Directos,47,np00000,fat,f0,8,FALSE,19,n
22,83,(,56,f0,np00000,np00000,1,FALSE,19,n
22,83,Italia,57,np00000,f0,rg,6,FALSE,19,n
22,83,+,22,rg,np00000,np00000,1,FALSE,19,n
22,83,Israel,66,np00000,rg,rg,6,FALSE,19,n
22,83,+,22,rg,np00000,np00000,1,FALSE,19,n
22,83,Turquía,75,np00000,rg,f0,7,FALSE,19,n
22,83,),82,f0,np00000,</p>,1,FALSE,19,n
23,61,¡,0,faa,<p>,vmm0000,1,FALSE,18,n
23,61,MTY,1,vmm0000,faa,sp000,3,TRUE,18,o
23,61,a,5,sp000,vmm0000,np00000,1,FALSE,18,s
23,61,Huatulco,7,np00000,sp000,fg,8,FALSE,18,d
23,61,–,16,fg,np00000,zm,1,FALSE,18,n
23,61,$,18,zm,fg,z0,1,FALSE,18,n
23,61,902,19,z0,zm,fat,3,FALSE,18,p
23,61,!,22,fat,z0,np00000,1,FALSE,18,n
23,61,(,24,np00000,fat,sp000,1,FALSE,18,n
23,61,Por,25,sp000,np00000,nc0p000,3,FALSE,18,n
23,61,$,18,nc0p000,sp000,dn0000,1,FALSE,18,n
23,61,"2,282",30,dn0000,nc0p000,vmip000,5,FALSE,18,n
23,61,agrega,36,vmip000,dn0000,dn0000,6,FALSE,18,n
23,61,4,43,dn0000,vmip000,nc0p000,1,FALSE,18,n
23,61,noches,45,nc0p000,dn0000,sp000,6,FALSE,18,n
23,61,de,52,sp000,nc0p000,nc0s000,2,FALSE,18,n
23,61,hotel,55,nc0s000,sp000,word,5,FALSE,18,n
23,61,),60,word,nc0s000,</p>,1,FALSE,18,n
24,59,¡,0,faa,<p>,vmm0000,1,FALSE,18,n
24,59,MTY,1,vmm0000,faa,sp000,3,TRUE,18,o
24,59,a,5,sp000,vmm0000,np00000,1,FALSE,18,s
24,59,Cancún,7,np00000,sp000,fg,6,FALSE,18,d
24,59,–,14,fg,np00000,zm,1,FALSE,18,n
24,59,$,16,zm,fg,dn0000,1,FALSE,18,n
24,59,907,17,dn0000,zm,fat,3,FALSE,18,p
24,59,!,20,fat,dn0000,np00000,1,FALSE,18,n
24,59,(,22,np00000,fat,sp000,1,FALSE,18,n
24,59,Por,23,sp000,np00000,nc0p000,3,FALSE,18,n
24,59,$,16,nc0p000,sp000,dn0000,1,FALSE,18,n
24,59,"1,180",28,dn0000,nc0p000,vmip000,5,FALSE,18,n
24,59,agrega,34,vmip000,dn0000,dn0000,6,FALSE,18,n
24,59,4,41,dn0000,vmip000,nc0p000,1,FALSE,18,n
24,59,noches,43,nc0p000,dn0000,sp000,6,FALSE,18,n
24,59,de,50,sp000,nc0p000,nc0s000,2,FALSE,18,n
24,59,hotel,53,nc0s000,sp000,word,5,FALSE,18,n
24,59,),58,word,nc0s000,</p>,1,FALSE,18,n
25,39,¡,0,faa,<p>,np00000,1,FALSE,10,n
25,39,CUN,1,np00000,faa,sp000,3,TRUE,10,o
25,39,a,5,sp000,np00000,np00000,1,FALSE,10,s
